customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0720,Female,0,No,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),64.77,1218.0,No
C0721,Female,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.57,3884.12,No
C0722,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.5,1920.87,No
C0723,Female,0,No,No,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,30.66,0.0,No
C0724,Male,1,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),56.56,834.12,Yes
C0725,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.03,1127.67,Yes
C0726,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.88,1798.65,Yes
C0727,Male,0,No,Yes,57,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),111.58,6342.25,No
C0728,Male,0,No,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,95.73,6851.23,Yes
C0729,Male,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,33.2,756.45,Yes
C0730,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,35.42,1602.04,No
C0731,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),28.05,1934.39,No
C0732,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,91.82,648.73,No
C0733,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.61,5278.47,No
C0734,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),116.64,6804.88,No
C0735,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),70.2,805.43,No
C0736,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.64,3916.94,No
C0737,Female,1,Yes,No,27,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,75.64,2003.11,No
C0738,Male,0,Yes,No,60,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),105.41,6360.32,No
C0739,Male,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.1,1349.19,Yes
C0740,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,82.29,91.4,No
C0741,Male,1,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),74.51,1203.1,No
C0742,Female,0,No,Yes,29,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.3,2606.32,No
C0743,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.97,700.17,No
C0744,Male,1,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.66,266.08,No
C0745,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,22.0,867.75,No
C0746,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.9,1334.7,Yes
C0747,Male,0,No,No,54,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,77.93,4174.08,No
C0748,Male,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,25.88,963.82,No
C0749,Male,1,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.69,795.03,Yes
C0750,Female,0,No,No,51,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.2,2684.67,No
C0751,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,74.28,3891.6,No
C0752,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),45.85,2374.43,No
C0753,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),27.56,758.62,No
C0754,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,34.49,1044.42,No
C0755,Female,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,35.39,1964.82,No
C0756,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,102.27,5215.78,No
C0757,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),46.43,407.09,No
C0758,Male,0,No,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.47,4650.39,No
C0759,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.78,107.36,No
C0760,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,115.7,4987.5,No
C0761,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),45.28,284.71,No
C0762,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,33.84,1056.91,No
C0763,Male,0,Yes,No,14,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),23.2,279.68,Yes
C0764,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.1,414.47,Yes
C0765,Male,0,Yes,Yes,56,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.41,4785.84,No
C0766,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),26.53,172.89,No
C0767,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,42.47,3120.51,No
C0768,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),103.53,2696.41,No
C0769,Female,0,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.3,4688.99,No
C0770,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,24.95,321.38,No
C0771,Male,0,No,Yes,64,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,22.77,1450.04,No
C0772,Male,1,No,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24.11,930.46,No
C0773,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.19,6763.65,Yes
C0774,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),102.99,1010.53,Yes
C0775,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.49,4361.78,No
C0776,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,110.42,1813.49,No
C0777,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.53,2137.25,No
C0778,Female,1,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,42.73,1685.91,No
C0779,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.13,1272.02,Yes
C0780,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),89.89,4919.88,No
C0781,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,105.6,491.09,No
C0782,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.51,2940.42,No
C0783,Female,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.54,2665.3,Yes
C0784,Female,0,No,No,63,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.18,7012.9,No
C0785,Female,0,No,No,53,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),28.75,1501.63,No
C0786,Male,0,No,Yes,71,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.23,7491.39,No
C0787,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.93,1729.24,No
C0788,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,66.39,801.16,No
C0789,Female,0,No,No,48,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,39.84,1899.9,No
C0790,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.29,1571.06,No
C0791,Female,0,No,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.86,4833.45,No
C0792,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),56.0,3555.11,No
C0793,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.33,2820.01,Yes
C0794,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,83.98,1294.51,No
C0795,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,90.12,412.93,No
C0796,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.07,654.13,No
C0797,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.32,5878.65,Yes
C0798,Male,0,No,No,27,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,34.7,928.25,No
C0799,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,40.28,2606.27,No
C0800,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.81,1131.33,No
C0801,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,62.04,2295.39,Yes
C0802,Female,1,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),106.77,7114.14,Yes
C0803,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),43.24,2014.85,No
C0804,Male,0,No,No,42,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.38,2416.8,No
C0805,Female,0,No,No,35,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.61,3592.6,No
C0806,Female,1,No,No,57,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.78,4543.49,No
C0807,Female,0,No,No,12,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,93.16,1151.47,No
C0808,Male,0,No,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),39.4,1959.95,No
C0809,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),89.65,5147.57,Yes
C0810,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,40.76,1244.42,No
C0811,Male,0,No,Yes,59,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),116.73,6943.35,No
C0812,Male,1,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),73.99,4140.74,No
C0813,Male,0,No,No,55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),87.56,4838.33,No
C0814,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),29.84,794.12,No
C0815,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,43.07,0.0,No
C0816,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.97,1349.34,No
C0817,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,57.02,2672.52,No
C0818,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.41,1833.29,No
C0819,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,91.29,5723.27,No
C0820,Male,0,Yes,No,71,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,28.87,2089.34,No
C0821,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),93.21,225.61,No
C0822,Female,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,22.57,808.0,No
C0823,Female,1,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),38.2,1016.16,Yes
C0824,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),97.2,817.29,No
C0825,Female,1,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),92.28,1364.65,Yes
C0826,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.63,3619.54,No
C0827,Male,0,No,No,30,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,23.0,699.58,No
C0828,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),78.99,1043.41,No
C0829,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),58.67,1349.13,No
C0830,Female,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49.65,1567.7,No
C0831,Male,0,No,No,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),82.04,5301.68,No
C0832,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,61.66,1423.46,No
C0833,Male,0,No,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.24,612.79,No
C0834,Female,1,No,Yes,19,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,109.6,2189.24,No
C0835,Male,1,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,95.85,6071.26,No
C0836,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),23.64,153.67,Yes
C0837,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.51,4710.42,Yes
C0838,Male,0,No,Yes,23,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,26.34,662.69,Yes
C0839,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),101.73,467.86,No
C0840,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,79.3,5193.4,No
C0841,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.24,2044.48,No
C0842,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.07,583.6,No
C0843,Male,1,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,21.16,374.78,No
C0844,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),68.74,2260.97,No
C0845,Male,0,No,No,52,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,91.44,4744.0,Yes
C0846,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.08,1251.24,No
C0847,Female,0,No,No,25,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,40.13,1096.46,No
C0848,Female,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),50.73,2358.13,No
C0849,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,39.81,1358.29,Yes
C0850,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.13,2823.19,Yes
C0851,Male,1,No,No,11,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),73.96,832.32,No
C0852,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,86.49,216.31,Yes
C0853,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),114.38,5353.53,No
C0854,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),111.08,6001.9,No
C0855,Male,0,No,Yes,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.01,0.0,No
C0856,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),91.42,5900.64,No
C0857,Male,1,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,113.09,3269.33,No
C0858,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),26.35,22.44,No
C0859,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.56,373.69,Yes
C0860,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.98,984.9,Yes
C0861,Female,1,No,No,61,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,74.33,4499.89,Yes
C0862,Male,0,No,Yes,37,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.28,3441.98,No
C0863,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),54.71,766.24,No
C0864,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.52,3742.93,No
C0865,Female,0,No,No,45,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.64,3166.34,No
C0866,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),27.48,583.17,Yes
C0867,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.16,1046.19,Yes
C0868,Female,1,No,No,4,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,19.94,111.95,No
C0869,Male,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,29.07,2050.19,No
C0870,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),99.19,4616.92,No
C0871,Male,1,No,No,67,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,100.94,6726.6,No
C0872,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,98.19,1654.24,No
C0873,Female,1,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.68,1903.12,No
C0874,Male,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),97.33,2227.81,No
C0875,Female,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.1,5357.47,No
C0876,Male,1,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),84.98,5638.84,No
C0877,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,84.74,3339.39,No
C0878,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.4,712.48,Yes
C0879,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.33,2788.09,Yes
C0880,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,91.02,6401.81,No
C0881,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.86,2847.8,No
C0882,Female,0,No,No,63,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),72.29,4710.95,No
C0883,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),61.34,182.43,Yes
C0884,Female,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.66,2376.83,No
C0885,Female,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.47,6351.06,No
C0886,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.88,1539.69,No
C0887,Male,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,48.93,2554.81,Yes
C0888,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.16,1854.13,No
C0889,Female,1,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),100.3,6780.69,No
C0890,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,76.66,4358.13,No
C0891,Male,0,No,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),79.3,131.16,No
C0892,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.06,6417.25,No
C0893,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.29,2978.42,No
C0894,Male,0,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.36,1788.23,No
C0895,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,37.84,1159.37,Yes
C0896,Female,0,No,No,10,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.26,922.26,No
C0897,Female,0,Yes,No,38,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.41,3089.26,No
C0898,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,38.63,2798.68,No
C0899,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,32.51,1958.09,No
